EMPLID;NOM;PRENOM;STATUS;EMAIL
11130886;user16402;user16402;Actif;user16402.user16402@hec.ca
11130887;user16403;user16403;Actif;user16403.user16403@hec.ca
11130890;user16404;user16404;Actif;user16404.user16404@hec.ca
11130897;user16405;user16405;Actif;user16405.user16405@hec.ca
11130898;user16406;user16406;Actif;user16406.user16406@hec.ca
11130900;user16407;user16407;Actif;user16407.user16407@hec.ca
11130903;user16408;user16408;Actif;user16408.user16408@hec.ca
11130905;user16409;user16409;Actif;user16409.user16409@hec.ca
11130906;user16410;user16410;Actif;user16410.user16410@hec.ca
11130908;user16411;user16411;Actif;user16411.user16411@hec.ca
11130911;user16412;user16412;Actif;user16412.user16412@hec.ca
11130915;user16413;user16413;Actif;user16413.user16413@hec.ca
11130920;user16414;user16414;Actif;user16414.user16414@hec.ca
11130922;user16415;user16415;Actif;user16415.user16415@hec.ca
11130923;user16416;user16416;Actif;user16416.user16416@hec.ca
11130928;user16417;user16417;Actif;user16417.user16417@hec.ca
11130929;user16418;user16418;Actif;user16418.user16418@hec.ca
11130930;user16419;user16419;Actif;user16419.user16419@hec.ca
11130937;user16420;user16420;Actif;user16420.user16420@hec.ca
11130939;user16421;user16421;Actif;user16421.user16421@hec.ca
11130940;user16422;user16422;Actif;user16422.user16422@hec.ca
11130942;user16423;user16423;Actif;user16423.user16423@hec.ca
11130943;user16424;user16424;Actif;user16424.user16424@hec.ca
11130951;user16425;user16425;Actif;user16425.user16425@hec.ca
11130963;user16426;user16426;Actif;user16426.user16426@hec.ca
11130966;user16427;user16427;Actif;user16427.user16427@hec.ca
11130967;user16428;user16428;Actif;user16428.user16428@hec.ca
11130968;user16429;user16429;Actif;user16429.user16429@hec.ca
11130969;user16430;user16430;Actif;user16430.user16430@hec.ca
11130970;user16431;user16431;Actif;user16431.user16431@hec.ca
11130971;user16432;user16432;Actif;user16432.user16432@hec.ca
11130972;user16433;user16433;Actif;user16433.user16433@hec.ca
11130976;user16434;user16434;Actif;user16434.user16434@hec.ca
11130977;user16435;user16435;Actif;user16435.user16435@hec.ca
11130978;user16436;user16436;Actif;user16436.user16436@hec.ca
11130981;user16437;user16437;Actif;user16437.user16437@hec.ca
11130985;user16438;user16438;Actif;user16438.user16438@hec.ca
11130986;user16439;user16439;Actif;user16439.user16439@hec.ca
11130987;user16440;user16440;Actif;user16440.user16440@hec.ca
11130988;user16441;user16441;Actif;user16441.user16441@hec.ca
11130990;user16442;user16442;Actif;user16442.user16442@hec.ca
11130991;user16443;user16443;Actif;user16443.user16443@hec.ca
11130992;user16444;user16444;Actif;user16444.user16444@hec.ca
11130995;user16445;user16445;Actif;user16445.user16445@hec.ca
11130997;user16446;user16446;Actif;user16446.user16446@hec.ca
11130999;user16447;user16447;Actif;user16447.user16447@hec.ca
11131002;user16448;user16448;Actif;user16448.user16448@hec.ca
11131004;user16449;user16449;Actif;user16449.user16449@hec.ca
11131009;user16450;user16450;Actif;user16450.user16450@hec.ca
11131010;user16451;user16451;Actif;user16451.user16451@hec.ca
11131012;user16452;user16452;Actif;user16452.user16452@hec.ca
11131013;user16453;user16453;Actif;user16453.user16453@hec.ca
11131016;user16454;user16454;Actif;user16454.user16454@hec.ca
11131018;user16455;user16455;Actif;user16455.user16455@hec.ca
11131019;user16456;user16456;Actif;user16456.user16456@hec.ca
11131021;user16457;user16457;Actif;user16457.user16457@hec.ca
11131023;user16458;user16458;Actif;user16458.user16458@hec.ca
11131024;user16459;user16459;Actif;user16459.user16459@hec.ca
11131026;user16460;user16460;Actif;user16460.user16460@hec.ca
11131027;user16461;user16461;Actif;user16461.user16461@hec.ca
11131029;user16462;user16462;Actif;user16462.user16462@hec.ca
11131030;user16463;user16463;Actif;user16463.user16463@hec.ca
11131031;user16464;user16464;Actif;user16464.user16464@hec.ca
11131032;user16465;user16465;Actif;user16465.user16465@hec.ca
11131033;user16466;user16466;Actif;user16466.user16466@hec.ca
11131034;user16467;user16467;Actif;user16467.user16467@hec.ca
11131035;user16468;user16468;Actif;user16468.user16468@hec.ca
11131036;user16469;user16469;Actif;user16469.user16469@hec.ca
11131037;user16470;user16470;Actif;user16470.user16470@hec.ca
11131039;user16471;user16471;Actif;user16471.user16471@hec.ca
11131043;user16472;user16472;Actif;user16472.user16472@hec.ca
11131044;user16473;user16473;Actif;user16473.user16473@hec.ca
11131046;user16474;user16474;Actif;user16474.user16474@hec.ca
11131047;user16475;user16475;Actif;user16475.user16475@hec.ca
11131049;user16476;user16476;Actif;user16476.user16476@hec.ca
11131050;user16477;user16477;Actif;user16477.user16477@hec.ca
11131051;user16478;user16478;Actif;user16478.user16478@hec.ca
11131052;user16479;user16479;Actif;user16479.user16479@hec.ca
11131053;user16480;user16480;Actif;user16480.user16480@hec.ca
11131054;user16481;user16481;Actif;user16481.user16481@hec.ca
11131055;user16482;user16482;Actif;user16482.user16482@hec.ca
11131056;user16483;user16483;Actif;user16483.user16483@hec.ca
11131057;user16484;user16484;Actif;user16484.user16484@hec.ca
11131058;user16485;user16485;Actif;user16485.user16485@hec.ca
11131059;user16486;user16486;Actif;user16486.user16486@hec.ca
11131060;user16487;user16487;Actif;user16487.user16487@hec.ca
11131061;user16488;user16488;Actif;user16488.user16488@hec.ca
11131062;user16489;user16489;Actif;user16489.user16489@hec.ca
11131063;user16490;user16490;Actif;user16490.user16490@hec.ca
11131064;user16491;user16491;Actif;user16491.user16491@hec.ca
11131065;user16492;user16492;Actif;user16492.user16492@hec.ca
11131066;user16493;user16493;Actif;user16493.user16493@hec.ca
11131067;user16494;user16494;Actif;user16494.user16494@hec.ca
11131069;user16495;user16495;Actif;user16495.user16495@hec.ca
11131070;user16496;user16496;Actif;user16496.user16496@hec.ca
11131073;user16497;user16497;Actif;user16497.user16497@hec.ca
11131074;user16498;user16498;Actif;user16498.user16498@hec.ca
11131075;user16499;user16499;Actif;user16499.user16499@hec.ca
11131077;user16500;user16500;Actif;user16500.user16500@hec.ca
11131078;user16501;user16501;Actif;user16501.user16501@hec.ca
11131079;user16502;user16502;Actif;user16502.user16502@hec.ca
11131080;user16503;user16503;Actif;user16503.user16503@hec.ca
11131082;user16504;user16504;Actif;user16504.user16504@hec.ca
11131083;user16505;user16505;Actif;user16505.user16505@hec.ca
11131084;user16506;user16506;Actif;user16506.user16506@hec.ca
11131089;user16507;user16507;Actif;user16507.user16507@hec.ca
11131090;user16508;user16508;Actif;user16508.user16508@hec.ca
11131092;user16509;user16509;Actif;user16509.user16509@hec.ca
11131093;user16510;user16510;Actif;user16510.user16510@hec.ca
11131099;user16511;user16511;Actif;user16511.user16511@hec.ca
11131100;user16512;user16512;Actif;user16512.user16512@hec.ca
11131102;user16513;user16513;Actif;user16513.user16513@hec.ca
11131103;user16514;user16514;Actif;user16514.user16514@hec.ca
11131104;user16515;user16515;Actif;user16515.user16515@hec.ca
11131109;user16516;user16516;Actif;user16516.user16516@hec.ca
11131110;user16517;user16517;Actif;user16517.user16517@hec.ca
11131111;user16518;user16518;Actif;user16518.user16518@hec.ca
11131112;user16519;user16519;Actif;user16519.user16519@hec.ca
11131115;user16520;user16520;Actif;user16520.user16520@hec.ca
11131119;user16521;user16521;Actif;user16521.user16521@hec.ca
11131121;user16522;user16522;Actif;user16522.user16522@hec.ca
11131123;user16523;user16523;Actif;user16523.user16523@hec.ca
11131124;user16524;user16524;Actif;user16524.user16524@hec.ca
11131131;user16525;user16525;Actif;user16525.user16525@hec.ca
11131134;user16526;user16526;Actif;user16526.user16526@hec.ca
11131154;user16527;user16527;Actif;user16527.user16527@hec.ca
11131157;user16528;user16528;Actif;user16528.user16528@hec.ca
11131159;user16529;user16529;Actif;user16529.user16529@hec.ca
11131165;user16530;user16530;Actif;user16530.user16530@hec.ca
11131169;user16531;user16531;Actif;user16531.user16531@hec.ca
11131170;user16532;user16532;Actif;user16532.user16532@hec.ca
11131171;user16533;user16533;Actif;user16533.user16533@hec.ca
11131172;user16534;user16534;Actif;user16534.user16534@hec.ca
11131175;user16535;user16535;Actif;user16535.user16535@hec.ca
11131176;user16536;user16536;Actif;user16536.user16536@hec.ca
11131177;user16537;user16537;Actif;user16537.user16537@hec.ca
11131178;user16538;user16538;Actif;user16538.user16538@hec.ca
11131182;user16539;user16539;Actif;user16539.user16539@hec.ca
11131184;user16540;user16540;Actif;user16540.user16540@hec.ca
11131186;user16541;user16541;Actif;user16541.user16541@hec.ca
11131187;user16542;user16542;Actif;user16542.user16542@hec.ca
11131190;user16543;user16543;Actif;user16543.user16543@hec.ca
11131191;user16544;user16544;Actif;user16544.user16544@hec.ca
11131192;user16545;user16545;Actif;user16545.user16545@hec.ca
11131193;user16546;user16546;Actif;user16546.user16546@hec.ca
11131194;user16547;user16547;Actif;user16547.user16547@hec.ca
11131195;user16548;user16548;Actif;user16548.user16548@hec.ca
11131196;user16549;user16549;Actif;user16549.user16549@hec.ca
11131197;user16550;user16550;Actif;user16550.user16550@hec.ca
11131200;user16551;user16551;Actif;user16551.user16551@hec.ca
11131201;user16552;user16552;Actif;user16552.user16552@hec.ca
11131202;user16553;user16553;Actif;user16553.user16553@hec.ca
11131204;user16554;user16554;Actif;user16554.user16554@hec.ca
11131205;user16555;user16555;Actif;
11131206;user16556;user16556;Actif;user16556.user16556@hec.ca
11131207;user16557;user16557;Actif;user16557.user16557@hec.ca
11131208;user16558;user16558;Actif;user16558.user16558@hec.ca
11131210;user16559;user16559;Actif;user16559.user16559@hec.ca
11131211;user16560;user16560;Actif;user16560.user16560@hec.ca
11131217;user16561;user16561;Actif;user16561.user16561@hec.ca
11131218;user16562;user16562;Actif;user16562.user16562@hec.ca
11131220;user16563;user16563;Actif;user16563.user16563@hec.ca
11131222;user16564;user16564;Actif;user16564.user16564@hec.ca
11131223;user16565;user16565;Actif;user16565.user16565@hec.ca
11131224;user16566;user16566;Actif;user16566.user16566@hec.ca
11131225;user16567;user16567;Actif;user16567.user16567@hec.ca
11131226;user16568;user16568;Actif;user16568.user16568@hec.ca
11131227;user16569;user16569;Actif;user16569.user16569@hec.ca
11131228;user16570;user16570;Actif;user16570.user16570@hec.ca
11131229;user16571;user16571;Actif;user16571.user16571@hec.ca
11131230;user16572;user16572;Actif;user16572.user16572@hec.ca
11131231;user16573;user16573;Actif;user16573.user16573@hec.ca
11131232;user16574;user16574;Actif;user16574.user16574@hec.ca
11131234;user16575;user16575;Actif;user16575.user16575@hec.ca
11131235;user16576;user16576;Actif;user16576.user16576@hec.ca
11131236;user16577;user16577;Actif;user16577.user16577@hec.ca
11131238;user16578;user16578;Actif;user16578.user16578@hec.ca
11131239;user16579;user16579;Actif;user16579.user16579@hec.ca
11131240;user16580;user16580;Actif;user16580.user16580@hec.ca
11131241;user16581;user16581;Actif;user16581.user16581@hec.ca
11131242;user16582;user16582;Actif;user16582.user16582@hec.ca
11131243;user16583;user16583;Actif;user16583.user16583@hec.ca
11131244;user16584;user16584;Actif;user16584.user16584@hec.ca
11131245;user16585;user16585;Actif;user16585.user16585@hec.ca
11131246;user16586;user16586;Actif;user16586.user16586@hec.ca
11131247;user16587;user16587;Actif;user16587.user16587@hec.ca
11131248;user16588;user16588;Actif;user16588.user16588@hec.ca
11131250;user16589;user16589;Actif;user16589.user16589@hec.ca
11131252;user16590;user16590;Actif;user16590.user16590@hec.ca
11131253;user16591;user16591;Actif;user16591.user16591@hec.ca
11131258;user16592;user16592;Actif;user16592.user16592@hec.ca
11131259;user16593;user16593;Actif;user16593.user16593@hec.ca
11131260;user16594;user16594;Actif;user16594.user16594@hec.ca
11131266;user16595;user16595;Actif;user16595.user16595@hec.ca
11131267;user16596;user16596;Actif;user16596.user16596@hec.ca
11131270;user16597;user16597;Actif;user16597.user16597@hec.ca
11131271;user16598;user16598;Actif;user16598.user16598@hec.ca
11131272;user16599;user16599;Actif;user16599.user16599@hec.ca
11131274;user16600;user16600;Actif;user16600.user16600@hec.ca
11131275;user16601;user16601;Actif;user16601.user16601@hec.ca
11131276;user16602;user16602;Actif;user16602.user16602@hec.ca
11131277;user16603;user16603;Actif;user16603.user16603@hec.ca
11131278;user16604;user16604;Actif;user16604.user16604@hec.ca
11131279;user16605;user16605;Actif;user16605.user16605@hec.ca
11131280;user16606;user16606;Actif;user16606.user16606@hec.ca
11131283;user16607;user16607;Actif;user16607.user16607@hec.ca
11131284;user16608;user16608;Actif;user16608.user16608@hec.ca
11131285;user16609;user16609;Actif;user16609.user16609@hec.ca
11131294;user16610;user16610;Actif;user16610.user16610@hec.ca
11131296;user16611;user16611;Actif;user16611.user16611@hec.ca
11131297;user16612;user16612;Actif;user16612.user16612@hec.ca
11131298;user16613;user16613;Actif;user16613.user16613@hec.ca
11131299;user16614;user16614;Actif;user16614.user16614@hec.ca
11131300;user16615;user16615;Actif;user16615.user16615@hec.ca
11131303;user16616;user16616;Actif;user16616.user16616@hec.ca
11131306;user16617;user16617;Actif;user16617.user16617@hec.ca
11131307;user16618;user16618;Actif;user16618.user16618@hec.ca
11131308;user16619;user16619;Actif;user16619.user16619@hec.ca
11131310;user16620;user16620;Actif;user16620.user16620@hec.ca
11131312;user16621;user16621;Actif;user16621.user16621@hec.ca
11131314;user16622;user16622;Actif;user16622.user16622@hec.ca
11131315;user16623;user16623;Actif;user16623.user16623@hec.ca
11131318;user16624;user16624;Actif;user16624.user16624@hec.ca
11131319;user16625;user16625;Actif;user16625.user16625@hec.ca
11131320;user16626;user16626;Actif;user16626.user16626@hec.ca
11131321;user16627;user16627;Actif;user16627.user16627@hec.ca
11131322;user16628;user16628;Actif;user16628.user16628@hec.ca
11131327;user16629;user16629;Actif;user16629.user16629@hec.ca
11131332;user16630;user16630;Actif;user16630.user16630@hec.ca
11131335;user16631;user16631;Actif;user16631.user16631@hec.ca
11131336;user16632;user16632;Actif;user16632.user16632@hec.ca
11131337;user16633;user16633;Actif;user16633.user16633@hec.ca
11131338;user16634;user16634;Actif;user16634.user16634@hec.ca
11131339;user16635;user16635;Actif;user16635.user16635@hec.ca
11131341;user16636;user16636;Actif;user16636.user16636@hec.ca
11131342;user16637;user16637;Actif;user16637.user16637@hec.ca
11131343;user16638;user16638;Actif;user16638.user16638@hec.ca
11131344;user16639;user16639;Actif;user16639.user16639@hec.ca
11131345;user16640;user16640;Actif;user16640.user16640@hec.ca
11131346;user16641;user16641;Actif;user16641.user16641@hec.ca
11131347;user16642;user16642;Actif;user16642.user16642@hec.ca
11131348;user16643;user16643;Actif;user16643.user16643@hec.ca
11131349;user16644;user16644;Actif;user16644.user16644@hec.ca
11131350;user16645;user16645;Actif;user16645.user16645@hec.ca
11131352;user16646;user16646;Actif;user16646.user16646@hec.ca
11131353;user16647;user16647;Actif;user16647.user16647@hec.ca
11131354;user16648;user16648;Actif;user16648.user16648@hec.ca
11131356;user16649;user16649;Actif;user16649.user16649@hec.ca
11131357;user16650;user16650;Actif;user16650.user16650@hec.ca
11131359;user16651;user16651;Actif;user16651.user16651@hec.ca
11131360;user16652;user16652;Actif;user16652.user16652@hec.ca
11131364;user16653;user16653;Actif;user16653.user16653@hec.ca
11131368;user16654;user16654;Actif;user16654.user16654@hec.ca
11131369;user16655;user16655;Actif;user16655.user16655@hec.ca
11131370;user16656;user16656;Actif;user16656.user16656@hec.ca
11131371;user16657;user16657;Actif;user16657.user16657@hec.ca
11131372;user16658;user16658;Actif;user16658.user16658@hec.ca
11131373;user16659;user16659;Actif;user16659.user16659@hec.ca
11131374;user16660;user16660;Actif;user16660.user16660@hec.ca
11131375;user16661;user16661;Actif;user16661.user16661@hec.ca
11131376;user16662;user16662;Actif;user16662.user16662@hec.ca
11131377;user16663;user16663;Actif;user16663.user16663@hec.ca
11131378;user16664;user16664;Actif;user16664.user16664@hec.ca
11131379;user16665;user16665;Actif;user16665.user16665@hec.ca
11131380;user16666;user16666;Actif;user16666.user16666@hec.ca
11131381;user16667;user16667;Actif;user16667.user16667@hec.ca
11131382;user16668;user16668;Actif;user16668.user16668@hec.ca
11131383;user16669;user16669;Actif;user16669.user16669@hec.ca
11131386;user16670;user16670;Actif;user16670.user16670@hec.ca
11131388;user16671;user16671;Actif;user16671.user16671@hec.ca
11131390;user16672;user16672;Actif;user16672.user16672@hec.ca
11131391;user16673;user16673;Actif;user16673.user16673@hec.ca
11131397;user16674;user16674;Actif;user16674.user16674@hec.ca
11131399;user16675;user16675;Actif;user16675.user16675@hec.ca
11131400;user16676;user16676;Actif;user16676.user16676@hec.ca
11131401;user16677;user16677;Actif;user16677.user16677@hec.ca
11131402;user16678;user16678;Actif;user16678.user16678@hec.ca
11131410;user16679;user16679;Actif;user16679.user16679@hec.ca
11131414;user16680;user16680;Actif;user16680.user16680@hec.ca
11131417;user16681;user16681;Actif;user16681.user16681@hec.ca
11131418;user16682;user16682;Actif;user16682.user16682@hec.ca
11131419;user16683;user16683;Actif;user16683.user16683@hec.ca
11131420;user16684;user16684;Actif;user16684.user16684@hec.ca
11131422;user16685;user16685;Actif;user16685.user16685@hec.ca
11131424;user16686;user16686;Actif;user16686.user16686@hec.ca
11131425;user16687;user16687;Actif;user16687.user16687@hec.ca
11131426;user16688;user16688;Actif;user16688.user16688@hec.ca
11131427;user16689;user16689;Actif;user16689.user16689@hec.ca
11131428;user16690;user16690;Actif;user16690.user16690@hec.ca
11131429;user16691;user16691;Actif;user16691.user16691@hec.ca
11131430;user16692;user16692;Actif;user16692.user16692@hec.ca
11131432;user16693;user16693;Actif;
11131434;user16694;user16694;Actif;user16694.user16694@hec.ca
11131436;user16695;user16695;Actif;user16695.user16695@hec.ca
11131437;user16696;user16696;Actif;user16696.user16696@hec.ca
11131438;user16697;user16697;Actif;user16697.user16697@hec.ca
11131439;user16698;user16698;Actif;user16698.user16698@hec.ca
11131440;user16699;user16699;Actif;user16699.user16699@hec.ca
11131441;user16700;user16700;Actif;user16700.user16700@hec.ca
11131444;user16701;user16701;Actif;user16701.user16701@hec.ca
11131445;user16702;user16702;Actif;user16702.user16702@hec.ca
11131448;user16703;user16703;Actif;user16703.user16703@hec.ca
11131449;user16704;user16704;Actif;user16704.user16704@hec.ca
11131450;user16705;user16705;Actif;user16705.user16705@hec.ca
11131451;user16706;user16706;Actif;user16706.user16706@hec.ca
11131452;user16707;user16707;Actif;user16707.user16707@hec.ca
11131453;user16708;user16708;Actif;user16708.user16708@hec.ca
11131454;user16709;user16709;Actif;user16709.user16709@hec.ca
11131455;user16710;user16710;Actif;user16710.user16710@hec.ca
11131456;user16711;user16711;Actif;user16711.user16711@hec.ca
11131460;user16712;user16712;Actif;user16712.user16712@hec.ca
11131461;user16713;user16713;Actif;user16713.user16713@hec.ca
11131462;user16714;user16714;Actif;user16714.user16714@hec.ca
11131463;user16715;user16715;Actif;user16715.user16715@hec.ca
11131467;user16716;user16716;Actif;user16716.user16716@hec.ca
11131468;user16717;user16717;Actif;user16717.user16717@hec.ca
11131469;user16718;user16718;Actif;user16718.user16718@hec.ca
11131471;user16719;user16719;Actif;user16719.user16719@hec.ca
11131474;user16720;user16720;Actif;user16720.user16720@hec.ca
11131477;user16721;user16721;Actif;user16721.user16721@hec.ca
11131482;user16722;user16722;Actif;user16722.user16722@hec.ca
11131485;user16723;user16723;Actif;user16723.user16723@hec.ca
11131487;user16724;user16724;Actif;user16724.user16724@hec.ca
11131488;user16725;user16725;Actif;user16725.user16725@hec.ca
11131489;user16726;user16726;Actif;user16726.user16726@hec.ca
11131491;user16727;user16727;Actif;user16727.user16727@hec.ca
11131492;user16728;user16728;Actif;user16728.user16728@hec.ca
11131494;user16729;user16729;Actif;user16729.user16729@hec.ca
11131497;user16730;user16730;Actif;user16730.user16730@hec.ca
11131498;user16731;user16731;Actif;user16731.user16731@hec.ca
11131500;user16732;user16732;Actif;user16732.user16732@hec.ca
11131504;user16733;user16733;Actif;user16733.user16733@hec.ca
11131505;user16734;user16734;Actif;user16734.user16734@hec.ca
11131506;user16735;user16735;Actif;user16735.user16735@hec.ca
11131509;user16736;user16736;Actif;user16736.user16736@hec.ca
11131511;user16737;user16737;Actif;user16737.user16737@hec.ca
11131514;user16738;user16738;Actif;user16738.user16738@hec.ca
11131517;user16739;user16739;Actif;user16739.user16739@hec.ca
11131520;user16740;user16740;Actif;user16740.user16740@hec.ca
11131521;user16741;user16741;Actif;user16741.user16741@hec.ca
11131523;user16742;user16742;Actif;user16742.user16742@hec.ca
11131525;user16743;user16743;Actif;user16743.user16743@hec.ca
11131527;user16744;user16744;Actif;user16744.user16744@hec.ca
11131529;user16745;user16745;Actif;user16745.user16745@hec.ca
11131534;user16746;user16746;Actif;user16746.user16746@hec.ca
11131535;user16747;user16747;Actif;user16747.user16747@hec.ca
11131536;user16748;user16748;Actif;user16748.user16748@hec.ca
11131537;user16749;user16749;Actif;user16749.user16749@hec.ca
11131538;user16750;user16750;Actif;user16750.user16750@hec.ca
11131539;user16751;user16751;Actif;user16751.user16751@hec.ca
11131541;user16752;user16752;Actif;user16752.user16752@hec.ca
11131542;user16753;user16753;Actif;user16753.user16753@hec.ca
11131543;user16754;user16754;Actif;user16754.user16754@hec.ca
11131545;user16755;user16755;Actif;user16755.user16755@hec.ca
11131546;user16756;user16756;Actif;user16756.user16756@hec.ca
11131547;user16757;user16757;Actif;user16757.user16757@hec.ca
11131550;user16758;user16758;Actif;user16758.user16758@hec.ca
11131551;user16759;user16759;Actif;user16759.user16759@hec.ca
11131552;user16760;user16760;Actif;user16760.user16760@hec.ca
11131555;user16761;user16761;Actif;user16761.user16761@hec.ca
11131556;user16762;user16762;Actif;user16762.user16762@hec.ca
11131557;user16763;user16763;Actif;user16763.user16763@hec.ca
11131559;user16764;user16764;Actif;user16764.user16764@hec.ca
11131562;user16765;user16765;Actif;user16765.user16765@hec.ca
11131567;user16766;user16766;Actif;user16766.user16766@hec.ca
11131569;user16767;user16767;Actif;user16767.user16767@hec.ca
11131572;user16768;user16768;Actif;user16768.user16768@hec.ca
11131575;user16769;user16769;Actif;user16769.user16769@hec.ca
11131577;user16770;user16770;Actif;user16770.user16770@hec.ca
11131578;user16771;user16771;Actif;user16771.user16771@hec.ca
11131579;user16772;user16772;Actif;user16772.user16772@hec.ca
11131583;user16773;user16773;Actif;user16773.user16773@hec.ca
11131589;user16774;user16774;Actif;user16774.user16774@hec.ca
11131592;user16775;user16775;Actif;user16775.user16775@hec.ca
11131594;user16776;user16776;Actif;user16776.user16776@hec.ca
11131596;user16777;user16777;Actif;user16777.user16777@hec.ca
11131597;user16778;user16778;Actif;user16778.user16778@hec.ca
11131598;user16779;user16779;Actif;user16779.user16779@hec.ca
11131599;user16780;user16780;Actif;user16780.user16780@hec.ca
11131600;user16781;user16781;Actif;user16781.user16781@hec.ca
11131601;user16782;user16782;Actif;user16782.user16782@hec.ca
11131602;user16783;user16783;Actif;user16783.user16783@hec.ca
11131603;user16784;user16784;Actif;user16784.user16784@hec.ca
11131604;user16785;user16785;Actif;user16785.user16785@hec.ca
11131605;user16786;user16786;Actif;user16786.user16786@hec.ca
11131606;user16787;user16787;Actif;user16787.user16787@hec.ca
11131608;user16788;user16788;Actif;user16788.user16788@hec.ca
11131609;user16789;user16789;Actif;user16789.user16789@hec.ca
11131610;user16790;user16790;Actif;user16790.user16790@hec.ca
11131616;user16791;user16791;Actif;user16791.user16791@hec.ca
11131620;user16792;user16792;Actif;user16792.user16792@hec.ca
11131624;user16793;user16793;Actif;user16793.user16793@hec.ca
11131627;user16794;user16794;Actif;user16794.user16794@hec.ca
11131628;user16795;user16795;Actif;user16795.user16795@hec.ca
11131629;user16796;user16796;Actif;user16796.user16796@hec.ca
11131630;user16797;user16797;Actif;user16797.user16797@hec.ca
11131631;user16798;user16798;Actif;user16798.user16798@hec.ca
11131632;user16799;user16799;Actif;user16799.user16799@hec.ca
11131634;user16800;user16800;Actif;user16800.user16800@hec.ca
11131637;user16801;user16801;Actif;user16801.user16801@hec.ca
11131638;user16802;user16802;Actif;user16802.user16802@hec.ca
11131640;user16803;user16803;Actif;user16803.user16803@hec.ca
11131641;user16804;user16804;Actif;user16804.user16804@hec.ca
11131642;user16805;user16805;Actif;user16805.user16805@hec.ca
11131643;user16806;user16806;Actif;user16806.user16806@hec.ca
11131644;user16807;user16807;Actif;user16807.user16807@hec.ca
11131645;user16808;user16808;Actif;user16808.user16808@hec.ca
11131646;user16809;user16809;Actif;user16809.user16809@hec.ca
11131647;user16810;user16810;Actif;user16810.user16810@hec.ca
11131648;user16811;user16811;Actif;user16811.user16811@hec.ca
11131649;user16812;user16812;Actif;user16812.user16812@hec.ca
11131650;user16813;user16813;Actif;user16813.user16813@hec.ca
11131651;user16814;user16814;Actif;user16814.user16814@hec.ca
11131652;user16815;user16815;Actif;user16815.user16815@hec.ca
11131654;user16816;user16816;Actif;user16816.user16816@hec.ca
11131655;user16817;user16817;Actif;user16817.user16817@hec.ca
11131656;user16818;user16818;Actif;user16818.user16818@hec.ca
11131657;user16819;user16819;Actif;user16819.user16819@hec.ca
11131658;user16820;user16820;Actif;user16820.user16820@hec.ca
11131659;user16821;user16821;Actif;user16821.user16821@hec.ca
11131660;user16822;user16822;Actif;user16822.user16822@hec.ca
11131661;user16823;user16823;Actif;user16823.user16823@hec.ca
11131663;user16824;user16824;Actif;user16824.user16824@hec.ca
11131664;user16825;user16825;Actif;user16825.user16825@hec.ca
11131670;user16826;user16826;Actif;user16826.user16826@hec.ca
11131673;user16827;user16827;Actif;user16827.user16827@hec.ca
11131675;user16828;user16828;Actif;user16828.user16828@hec.ca
11131676;user16829;user16829;Actif;user16829.user16829@hec.ca
11131677;user16830;user16830;Actif;user16830.user16830@hec.ca
11131678;user16831;user16831;Actif;user16831.user16831@hec.ca
11131679;user16832;user16832;Actif;user16832.user16832@hec.ca
11131680;user16833;user16833;Actif;user16833.user16833@hec.ca
11131681;user16834;user16834;Actif;user16834.user16834@hec.ca
11131682;user16835;user16835;Actif;user16835.user16835@hec.ca
11131683;user16836;user16836;Actif;user16836.user16836@hec.ca
11131684;user16837;user16837;Actif;user16837.user16837@hec.ca
11131685;user16838;user16838;Actif;user16838.user16838@hec.ca
11131691;user16839;user16839;Actif;user16839.user16839@hec.ca
11131692;user16840;user16840;Actif;user16840.user16840@hec.ca
11131693;user16841;user16841;Actif;user16841.user16841@hec.ca
11131694;user16842;user16842;Actif;user16842.user16842@hec.ca
11131695;user16843;user16843;Actif;user16843.user16843@hec.ca
11131696;user16844;user16844;Actif;user16844.user16844@hec.ca
11131697;user16845;user16845;Actif;user16845.user16845@hec.ca
11131698;user16846;user16846;Actif;user16846.user16846@hec.ca
11131699;user16847;user16847;Actif;user16847.user16847@hec.ca
11131700;user16848;user16848;Actif;user16848.user16848@hec.ca
11131701;user16849;user16849;Actif;user16849.user16849@hec.ca
11131703;user16850;user16850;Actif;user16850.user16850@hec.ca
11131705;user16851;user16851;Actif;user16851.user16851@hec.ca
11131706;user16852;user16852;Actif;user16852.user16852@hec.ca
11131707;user16853;user16853;Actif;user16853.user16853@hec.ca
11131709;user16854;user16854;Actif;user16854.user16854@hec.ca
11131710;user16855;user16855;Actif;user16855.user16855@hec.ca
11131711;user16856;user16856;Actif;user16856.user16856@hec.ca
11131712;user16857;user16857;Actif;user16857.user16857@hec.ca
11131713;user16858;user16858;Actif;user16858.user16858@hec.ca
11131714;user16859;user16859;Actif;user16859.user16859@hec.ca
11131715;user16860;user16860;Actif;user16860.user16860@hec.ca
11131716;user16861;user16861;Actif;user16861.user16861@hec.ca
11131717;user16862;user16862;Actif;user16862.user16862@hec.ca
11131718;user16863;user16863;Actif;user16863.user16863@hec.ca
11131719;user16864;user16864;Actif;user16864.user16864@hec.ca
11131720;user16865;user16865;Actif;user16865.user16865@hec.ca
11131721;user16866;user16866;Actif;user16866.user16866@hec.ca
11131722;user16867;user16867;Actif;user16867.user16867@hec.ca
